startTime,endTime,duration,qualifiers,channels,ratings,stationId,program.tmsId,program.rootId,program.subType,program.title,program.releaseYear,program.releaseDate,program.titleLang,program.descriptionLang,program.entityType,program.genres,program.audience,program.longDescription,program.shortDescription,program.topCast,program.directors,program.qualityRating.ratingsBody,program.qualityRating.value,program.ratings,program.preferredImage.width,program.preferredImage.height,program.preferredImage.uri,program.preferredImage.category,program.preferredImage.text,program.preferredImage.primary,station.stationId,station.callSign,station.videoQuality.signalType,station.videoQuality.videoType,station.preferredImage.width,station.preferredImage.height,station.preferredImage.uri,station.preferredImage.category,station.preferredImage.primary,station.channel,program.sportsId,station.affiliateCallSign,station.affiliateId,station.videoQuality.truResolution,program.preferredImage.caption.content,program.preferredImage.caption.lang
2020-11-10T17:36Z,2020-11-10T19:45Z,129,"['CC', 'DD 5.1', 'Stereo']",['604'],,14870,MV000833190000,24667,Feature Film,The Legend of Bagger Vance,2000.0,2000-10-29,en,en,Movie,['Drama'],,"During the Great Depression, Georgia socialite Adele Invergordon (Charlize Theron) announces a publicity-garnering high-stakes match at her struggling family golf course, featuring the greatest golfers of the era. Once-promising local golfer Rannulph Junuh (Matt Damon), whose career and life were derailed by World War I, is brought in to play alongside the stars, but his game is weak -- until the enigmatic Bagger Vance (Will Smith) offers to coach him back into the great golfer he once was.",A golf caddy (Will Smith) helps a disillusioned young war veteran (Matt Damon).,"['Will Smith', 'Matt Damon', 'Charlize Theron']",['Robert Redford'],TMS,3,"[{'body': 'Motion Picture Association of America', 'code': 'PG-13', 'subRating': 'Sexual Content'}, {'body': 'British Board of Film Classification', 'code': 'PG'}, {'body': ""Alberta's Film Classification Board"", 'code': 'PG'}, {'body': 'B.C. Film Classification Office', 'code': 'PG', 'subRating': 'Coarse Language'}, {'body': 'Manitoba Film Classification Board', 'code': 'PG'}, {'body': 'Maritime Film Classification Board', 'code': 'PG', 'subRating': 'Language Warning'}, {'body': 'Régie du cinéma', 'code': 'G'}, {'body': 'Saskatchewan Film and Video Classification Board', 'code': 'PG', 'subRating': 'Coarse Language'}, {'body': 'Australian Classification Board', 'code': 'PG', 'subRating': 'Low Level Coarse Language|Adult Themes'}, {'body': 'UK Content Provider', 'code': 'PG'}, {'body': 'Film & Publication Board', 'code': '13'}, {'body': 'Departamento de Justiça, Classificação, Títulos e Qualificação', 'code': 'L'}, {'body': 'Mediakasvatus- ja kuvaohjelmayksikkö', 'code': 'K7'}]",240,360,assets/p24667_v_v5_ad.jpg,VOD Art,yes,true,14870,STZENBK,Digital,SDTV,360,270,assets/s14870_ll_h3_ab.png,Logo,true,604,,,,,,
2020-11-10T17:44Z,2020-11-10T19:17Z,93,['CC'],['608'],"[{'body': 'USA Parental Rating', 'code': 'TVPG'}]",102903,MV000527210000,36462,TV Movie,Pit Pony,1997.0,1997,en,en,Movie,['Drama'],,A horse's companionship helps a boy (Ben Rose-Davis) overcome his fears and work in a Nova Scotia coal mine to support his family.,A horse's companionship helps a boy overcome his fears and work in a Nova Scotia coal mine.,"['Ben Rose-Davis', 'Jennie Raymond', 'Richard Donat']",['Eric Till'],,,"[{'body': 'USA Parental Rating', 'code': 'TVPG'}, {'body': 'Régie du cinéma', 'code': 'G'}]",240,360,assets/p36462_v_v5_aa.jpg,VOD Art,yes,true,102903,STZENFS,Digital,SDTV,360,270,assets/s102903_ll_h3_aa.png,Logo,true,608,,,,,,
2020-11-10T17:45Z,2020-11-10T19:45Z,120,"['CC', 'New', 'Premiere', 'Stereo']",['551'],,11115,MV000108900000,5938,Feature Film,The Best Little Whorehouse in Texas,1982.0,1982-07-23,en,en,Movie,['Musical comedy'],,"Miss Mona (Dolly Parton) runs the Chicken Ranch, a brothel with a long history in a small Texas town. The locals have a good relationship with the institution, and Mona is respected in the community. The sheriff, Ed Earl Dodd (Burt Reynolds), also looks out for the Chicken Ranch due to his past with Miss Mona. However, when pious reporter Melvin Thorpe (Dom DeLuise) exposes the brothel, outside interests want it shut down, putting the governor (Charles Durning) in a tough spot.",A Texas madam (Dolly Parton) and a sheriff (Burt Reynolds) fight a muckraker (Dom DeLuise).,"['Burt Reynolds', 'Dolly Parton', 'Dom DeLuise']",['Colin Higgins'],TMS,2.5,"[{'body': 'Motion Picture Association of America', 'code': 'R'}, {'body': 'Departamento de Justiça, Classificação, Títulos e Qualificação', 'code': '16'}, {'body': 'British Board of Film Classification', 'code': '15'}, {'body': 'Australian Classification Board', 'code': 'M 15+'}, {'body': 'Régie du cinéma', 'code': 'G', 'subRating': 'Not Rec. for Young Children'}]",240,360,assets/p5938_v_v5_ai.jpg,VOD Art,yes,true,11115,SHOW,Digital,SDTV,360,270,assets/s11115_ll_h3_ac.png,Logo,true,551,,,,,,
2020-11-10T17:45Z,2020-11-10T19:35Z,110,"['CC', 'DD 5.1', 'Stereo']",['542'],,18436,MV003681250000,8780575,Feature Film,Contraband,2012.0,2012-01-13,en,en,Movie,"['Action', 'Thriller']",,"Ex-smuggler Chris Farraday (Mark Wahlberg) gave up his criminal ways long ago. But, he's forced back into the game after his brother-in-law, Andy (Caleb Landry Jones), botches a drug deal for a crime lord (Giovanni Ribisi), leaving Chris to settle the debt. With the help of his best friend (Ben Foster), Chris assembles a team to run to Panama to retrieve a fortune in counterfeit bills. When things go awry, Chris must call on his rusty skills to complete the task before his family pays the price.",A former smuggler (Mark Wahlberg) must return to the business to settle his brother-in-law's debt.,"['Mark Wahlberg', 'Kate Beckinsale', 'Ben Foster']",['Baltasar Kormákur'],TMS,2,"[{'body': 'Motion Picture Association of America', 'code': 'R', 'subRating': 'Brief Drug Use|Violence|Pervasive Language'}, {'body': 'British Board of Film Classification', 'code': '15', 'subRating': 'Strong Language|Hard Drug Use|Strong Violence'}, {'body': 'Manitoba Film Classification Board', 'code': '18A', 'subRating': 'Disturbing Content|Brutal Violence|Coarse Language'}, {'body': ""Alberta's Film Classification Board"", 'code': '14A', 'subRating': 'Violence|Coarse Language'}, {'body': 'B.C. Film Classification Office', 'code': '18A', 'subRating': 'Frequent Coarse Language'}, {'body': 'Saskatchewan Film and Video Classification Board', 'code': '18A', 'subRating': 'Frequent Coarse Language'}, {'body': 'Régie du cinéma', 'code': '13+', 'subRating': 'Violence|Coarse Language'}, {'body': 'UK Content Provider', 'code': '15'}, {'body': 'Departamento de Justiça, Classificação, Títulos e Qualificação', 'code': '16'}, {'body': 'Freiwillige Selbstkontrolle der Filmwirtschaft', 'code': '16'}, {'body': ""Conseil Supérieur de l'Audiovisuel"", 'code': '-10'}, {'body': 'Australian Classification Board', 'code': 'MA 15+'}, {'body': 'Mediakasvatus- ja kuvaohjelmayksikkö', 'code': 'K16'}, {'body': 'Dirección General de Radio, Televisión y Cinematografía', 'code': 'B15'}, {'body': 'Medietilsynet', 'code': '15 år'}]",240,360,assets/p8780575_v_v5_an.jpg,VOD Art,yes,true,18436,THMAXP,Digital,SDTV,360,270,assets/s18435_ll_h3_ad.png,Logo,true,542,,,,,,
2020-11-10T17:45Z,2020-11-10T19:30Z,105,"['CC', 'DD 5.1', 'Stereo']",['555'],"[{'body': 'USA Parental Rating', 'code': 'TVMA', 'subRating': 'Violence|Language|Dialog'}]",20622,MV010136160000,14257113,Feature Film,They Remain,2017.0,2017-10-07,en,en,Movie,"['Thriller', 'Horror']",,"Scientists Keith and Jessica investigate a horrific incident that occurred at a cult's remote encampment. Soon, the discovery of a mysterious artifact leads Keith to experience paranoia and strange visions as he slowly loses his grip on reality.",A scientist loses his grip on reality while investigating a horrific incident at a remote site.,"['Rebecca Henderson', 'William Jackson Harper']",['Philip Gelatt'],,,,240,360,assets/p14257113_v_v5_aa.jpg,VOD Art,yes,true,20622,SHOBET,Digital,SDTV,360,270,assets/s20622_ll_h3_ad.png,Logo,true,555,,,,,,
2020-11-10T17:47Z,2020-11-10T19:15Z,88,"['CC', 'DD 5.1', 'Stereo']",['514'],,16585,MV002784390000,8078146,Feature Film,Alpha and Omega,2010.0,2010-09-17,en,en,Movie,"['Adventure', 'Comedy', 'Animated', 'Children']",Children,"After park rangers capture and ship them halfway across the country, omega wolf Humphrey (Justin Long) and alpha wolf Kate (Hayden Panettiere) find themselves on a rocky road trip. Humphrey is all about fun, while Kate devotes herself to duty and discipline. Back home, rival wolves menace their pack, and only Kate and Humphrey can restore peace -- but first, they must survive each other.",A carefree wolf and his stern companion must find their way back to their pack to prevent a war.,"['Justin Long', 'Hayden Panettiere', 'Christina Ricci']","['Anthony Bell', 'Ben Gluck']",TMS,2,"[{'body': 'Motion Picture Association of America', 'code': 'PG', 'subRating': 'Some Mild Action|Rude Humor'}, {'body': 'B.C. Film Classification Office', 'code': 'G'}, {'body': 'Saskatchewan Film and Video Classification Board', 'code': 'G'}, {'body': 'Manitoba Film Classification Board', 'code': 'G'}, {'body': 'British Board of Film Classification', 'code': 'U', 'subRating': 'Mild Violence|Threat|Innuendo'}, {'body': 'Régie du cinéma', 'code': 'G'}, {'body': ""Alberta's Film Classification Board"", 'code': 'G'}, {'body': 'Departamento de Justiça, Classificação, Títulos e Qualificação', 'code': 'L'}, {'body': 'UK Content Provider', 'code': 'U'}, {'body': 'Freiwillige Selbstkontrolle der Filmwirtschaft', 'code': '6'}, {'body': 'Mediakasvatus- ja kuvaohjelmayksikkö', 'code': 'K7'}, {'body': 'Australian Classification Board', 'code': 'PG'}]",240,360,assets/p8078146_v_v5_aa.jpg,VOD Art,yes,true,16585,HBOF,Digital,SDTV,360,270,assets/s16585_ll_h3_aa.png,Logo,true,514,,,,,,
2020-11-10T17:49Z,2020-11-10T19:30Z,101,"['CC', 'DD 5.1']",['538'],,25621,MV012506650000,16808950,Feature Film,Papi chulo,2018.0,2018-09-08,es,en,Movie,['Comedy drama'],,"After a newly-single TV weatherman is put on leave following an on-air meltdown, he directs his energy into home improvement and hires a middle-aged Latino day laborer named Ernesto to help. Despite a language barrier and having nothing in common, the two men develop an unexpected but profound friendship.",A lonely Los Angeles weatherman develops an unlikely friendship with a Mexican day laborer.,"['Matt Bomer', 'Alejandro Patiño', 'Elena Campbell-Martinez']",['John Butler'],,,"[{'body': 'Motion Picture Association of America', 'code': 'R', 'subRating': 'Language'}, {'body': 'British Board of Film Classification', 'code': '15'}, {'body': 'Australian Classification Board', 'code': 'M 15+'}]",240,360,assets/p16808950_v_v5_aa.jpg,VOD Art,yes,true,25621,MOVIE,Digital,SDTV,360,270,assets/s25621_ll_h3_ad.png,Logo,true,538,,,,,,
2020-11-10T17:50Z,2020-11-10T19:40Z,110,"['CC', 'DD 5.1', 'Stereo']",['520'],,16576,MV003465180000,8481287,Feature Film,What's Your Number?,2011.0,2011-09-30,en,en,Movie,['Romantic comedy'],,"Ally Darling (Anna Faris) is realizing she's a little lost in life. Her latest romance has just fizzled out, and she's just been fired from her marketing job. Then she reads an eye-opening magazine article that warns that 96 percent of women who've been with 20 or more lovers are unlikely to find a husband. Determined to turn her life around and prove the article wrong, Ally embarks on a mission to find the perfect mate from among her numerous ex-boyfriends.",A woman (Anna Faris) revisits numerous ex-lovers to see if one of them might be her true love.,"['Anna Faris', 'Chris Evans', 'Ari Graynor']",['Mark Mylod'],TMS,2,"[{'body': 'Motion Picture Association of America', 'code': 'R', 'subRating': 'Sexual Content|Language'}, {'body': 'British Board of Film Classification', 'code': '15', 'subRating': 'Sex References|Strong Language'}, {'body': ""Alberta's Film Classification Board"", 'code': '14A', 'subRating': 'Language May Offend'}, {'body': 'Manitoba Film Classification Board', 'code': '14A', 'subRating': 'Coarse Language|Not Recommended for Children|Sexual Content'}, {'body': 'Régie du cinéma', 'code': '13+'}, {'body': 'B.C. Film Classification Office', 'code': '14A', 'subRating': 'Coarse and Sexual Language'}, {'body': 'Saskatchewan Film and Video Classification Board', 'code': '14A', 'subRating': 'Coarse and Sexual Language'}, {'body': 'Maritime Film Classification Board', 'code': '14', 'subRating': 'Nudity|Coarse Language'}, {'body': 'Departamento de Justiça, Classificação, Títulos e Qualificação', 'code': '12'}, {'body': 'UK Content Provider', 'code': '15'}, {'body': 'Freiwillige Selbstkontrolle der Filmwirtschaft', 'code': '12'}, {'body': 'Mediakasvatus- ja kuvaohjelmayksikkö', 'code': 'K12'}, {'body': 'Australian Classification Board', 'code': 'MA 15+', 'subRating': 'Sex|Language'}, {'body': 'Dirección General de Radio, Televisión y Cinematografía', 'code': 'B15'}, {'body': ""Conseil Supérieur de l'Audiovisuel"", 'code': '-10'}]",240,360,assets/p8481287_v_v5_ae.jpg,VOD Art,yes,true,16576,HBOSIGP,Digital,SDTV,360,270,assets/s10243_ll_h3_aa.png,Logo,true,520,,,,,,
2020-11-10T17:50Z,2020-11-10T19:10Z,80,"['CC', 'DD 5.1', 'Stereo']",['521'],,16619,MV002436500000,195007,Feature Film,Battle for Terra,2007.0,2007-09-08,en,en,Movie,"['Science fiction', 'Adventure', 'Animated']",,"When strange objects appear in the sky above the peaceful world of Terra, some of the inhabitants believe the gods have come to visit. Instead, human invaders swoop down and kidnap a number of Terrareans, including Mala's (Evan Rachel Wood) father. Mala saves a downed pilot, Jim Stanton (Luke Wilson), hoping he'll help her find her father. While certain Earthlings plot to take control of Terra, Mala and Stanton realize that the fates of both their peoples hinge on the choices they make.",Human invaders plan to colonize an alien world and destroy its native inhabitants in the process.,"['Evan Rachel Wood', 'Brian Cox', 'Luke Wilson']",['Aristomenis Tsirbas'],TMS,2.5,"[{'body': 'Motion Picture Association of America', 'code': 'PG', 'subRating': 'Thematic Elements|Sci-Fi Action Violence'}, {'body': 'British Board of Film Classification', 'code': 'PG'}, {'body': 'UK Content Provider', 'code': 'PG'}, {'body': 'Departamento de Justiça, Classificação, Títulos e Qualificação', 'code': '10'}, {'body': 'Freiwillige Selbstkontrolle der Filmwirtschaft', 'code': '12'}, {'body': 'Australian Classification Board', 'code': 'PG'}, {'body': 'Régie du cinéma', 'code': 'G'}, {'body': 'Dirección General de Radio, Televisión y Cinematografía', 'code': 'A'}]",240,360,assets/p195007_v_v5_aa.jpg,VOD Art,yes,true,16619,HBOFP,Digital,SDTV,360,270,assets/s16585_ll_h3_aa.png,Logo,true,521,,,,,,
2020-11-10T17:50Z,2020-11-10T19:35Z,105,['CC'],['596'],,66073,MV000142870000,7170,Feature Film,Breathless,1983.0,1983-05-13,en,en,Movie,['Drama'],,"Jesse Lujack (Richard Gere) is a small-time hustler who, while leaving Las Vegas in a stolen car, shoots and kills a police officer. When his picture turns up in the papers, Jesse hides out in Los Angeles with a French student, Monica Poiccard (Valérie Kaprisky), whom he knows from a previous affair. Monica is bewitched by his reckless behavior, enough so that she keeps quiet even after learning that he's wanted. But when police identify her as Jesse's lover, she has second thoughts.",A French coed (Valérie Kaprisky) flees with a West Coast car thief (Richard Gere).,"['Richard Gere', 'Valérie Kaprisky', 'Art Metrano']",['Jim McBride'],TMS,2.5,"[{'body': 'Motion Picture Association of America', 'code': 'R'}, {'body': 'British Board of Film Classification', 'code': '15'}, {'body': 'Mediakasvatus- ja kuvaohjelmayksikkö', 'code': 'K16'}, {'body': 'Australian Classification Board', 'code': 'R 18+'}, {'body': 'Régie du cinéma', 'code': '13+'}, {'body': 'Freiwillige Selbstkontrolle der Filmwirtschaft', 'code': '12'}]",240,360,assets/p7170_v_v5_ab.jpg,VOD Art,yes,true,66073,EPIXP,Digital,SDTV,360,270,assets/s65669_ll_h3_ad.png,Logo,true,596,,,,,,
2020-11-10T17:51Z,2020-11-10T19:35Z,104,"['CC', 'DD 5.1', 'Stereo']",['533'],,18433,MV000379160000,15206,Feature Film,The Crow,1994.0,1994-05-11,en,en,Movie,"['Action', 'Fantasy']",,"The night before his wedding, musician Eric Draven (Brandon Lee) and his fiancée are brutally murdered by members of a violent inner-city gang. On the anniversary of their death, Eric rises from the grave and assumes the gothic mantle of the Crow, a supernatural avenger. Tracking down the thugs responsible for the crimes and mercilessly murdering them, Eric eventually confronts head gangster Top Dollar (Michael Wincott) to complete his macabre mission.",A bird leads a resurrected musician (Brandon Lee) to his killers.,"['Brandon Lee', 'Ernie Hudson', 'Michael Wincott']",['Alex Proyas'],TMS,3,"[{'body': 'Motion Picture Association of America', 'code': 'R'}, {'body': 'Maritime Film Classification Board', 'code': '18', 'subRating': 'Extreme Violence'}, {'body': 'Dirección General de Radio, Televisión y Cinematografía', 'code': 'C'}, {'body': 'British Board of Film Classification', 'code': '15'}, {'body': 'Departamento de Justiça, Classificação, Títulos e Qualificação', 'code': '16'}, {'body': 'UK Content Provider', 'code': '18'}, {'body': 'Freiwillige Selbstkontrolle der Filmwirtschaft', 'code': '18'}, {'body': 'Australian Classification Board', 'code': 'MA 15+'}, {'body': 'Film & Publication Board', 'code': '18'}, {'body': ""Alberta's Film Classification Board"", 'code': '14A', 'subRating': 'Substance Abuse|Violence'}, {'body': 'Régie du cinéma', 'code': '13+', 'subRating': 'Violence'}, {'body': 'Medietilsynet', 'code': '18 år'}]",240,360,assets/p15206_v_v5_aa.jpg,VOD Art,yes,true,18433,ACMAX,Digital,SDTV,360,270,assets/s18433_ll_h3_ad.png,Logo,true,533,,,,,,
2020-11-10T17:55Z,2020-11-10T19:45Z,110,['CC'],['597'],,73075,MV003773690000,8915852,Feature Film,What to Expect When You're Expecting,2012.0,2012-05-18,en,en,Movie,"['Comedy drama', 'Romance']",,"Challenges of impending parenthood turn the lives of five couples upside down. Two celebrities are unprepared for the surprise demands of pregnancy; hormones wreak havoc on a baby-crazy author, while her husband tries not to be outdone by his father, who's expecting twins with his young trophy wife; a photographer's husband isn't sure about his wife's adoption plans; a one-time hook-up results in a surprise pregnancy for rival food-truck owners.",The challenges of impending parenthood turn the lives of five couples upside down.,"['Cameron Diaz', 'Jennifer Lopez', 'Elizabeth Banks']",['Kirk Jones'],TMS,2,"[{'body': 'Motion Picture Association of America', 'code': 'PG-13', 'subRating': 'Crude and Sexual Content|Language|Thematic Elements'}, {'body': 'British Board of Film Classification', 'code': '12A', 'subRating': 'Moderate Sex References|One Use of Strong Language'}, {'body': 'B.C. Film Classification Office', 'code': 'PG', 'subRating': 'Coarse and Sexual Language'}, {'body': 'Saskatchewan Film and Video Classification Board', 'code': 'PG', 'subRating': 'Coarse and Sexual Language'}, {'body': 'Manitoba Film Classification Board', 'code': 'PG', 'subRating': 'Language May Offend|Not Rec. for Young Children'}, {'body': ""Alberta's Film Classification Board"", 'code': 'PG', 'subRating': 'Coarse and Sexual Language'}, {'body': 'Régie du cinéma', 'code': 'G'}, {'body': 'Maritime Film Classification Board', 'code': 'PG', 'subRating': 'Language May Offend'}, {'body': 'UK Content Provider', 'code': '12'}, {'body': 'Freiwillige Selbstkontrolle der Filmwirtschaft', 'code': '0'}, {'body': 'Mediakasvatus- ja kuvaohjelmayksikkö', 'code': 'K7'}, {'body': 'Departamento de Justiça, Classificação, Títulos e Qualificação', 'code': '12', 'subRating': 'Linguagem Imprópria'}, {'body': 'Australian Classification Board', 'code': 'M 15+'}, {'body': 'Dirección General de Radio, Televisión y Cinematografía', 'code': 'B'}]",240,360,assets/p8915852_v_v5_aa.jpg,VOD Art,yes,true,73075,EPIX2,Digital,SDTV,360,270,assets/s73075_ll_h3_ac.png,Logo,true,597,,,,,,
